Codi d'expedient;Codi districte;Nom districte;Codi barri;Nom barri;Codi carrer;Nom carrer;Num postal caption;Descripció dia setmana;Dia setmana;Descripció tipus dia;NK Any;Mes de any;Nom mes;Dia de mes;Hora de dia;Descripció causa vianant;Descripció tipus de vehicle;Descripció model;Descripció marca;Descripció color;Descripció carnet;Antiguitat carnet;Coordenada UTM (Y);Coordenada UTM (X)
2013S000925;9;Sant Andreu;59;el Bon Pastor;264308;Potosí;420 042;Dimecres;Dc;Laboral;2013;2;Febrer;6;14;No és causa del  vianant;Taxi;LINEA;FIAT;Altres;BTP;8;4588479,86;433741,19
2013S000927;2;Eixample;7;la Dreta de l'Eixample;305100;Sant Joan;940 094;Dimecres;Dc;Laboral;2013;2;Febrer;6;16;No és causa del  vianant;Motocicleta;IRIS 200;VESPA;Vermell;A;20;4583558,8;430785,21
2013S000927;2;Eixample;7;la Dreta de l'Eixample;305100;Sant Joan;940 094;Dimecres;Dc;Laboral;2013;2;Febrer;6;16;No és causa del  vianant;Turismo;COROLLA;TOYOTA;Gris;Desconegut;Desconegut;4583558,8;430785,21
2013S000928;7;Horta-Guinardó;35;el Guinardó;297001;Sant Antoni Maria Claret;1 670 171;Dimecres;Dc;Laboral;2013;2;Febrer;6;17;No és causa del  vianant;Turismo;AURIS;TOYOTA;Gris;B;22;4585069,41;431206,24
2013S001622;9;Sant Andreu;60;Sant Andreu;701268;Dalt (Llobregat);1560000;Dissabte;Ds;Laboral;2013;3;Març;2;14;No és causa del  vianant;Turismo;MINI MAN;BMW;Beige;B;7;4588883,27;432317,81
2013S000133;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;187105;Madrazo;0100B0100B;Dilluns;Dl;Laboral;2013;1;Gener;7;18;No és causa del  vianant;Motocicleta;CRUISSER;COOLTRA;Negre;B;14;4583403;428605,43
2013S000134;4;Les Corts;19;les Corts;66508;Carles III;760 076;Dilluns;Dl;Laboral;2013;1;Gener;7;17;No és causa del  vianant;Motocicleta;FMX 650;HONDA;Blanc;A;6;4582080,31;427152,09
2013S000255;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat);1530000;Divendres;Dv;Laboral;2013;1;Gener;11;20;No és causa del  vianant;Turismo;307;PEUGEOT;Blanc;B;2;4578112,98;428721,64
2013S000257;7;Horta-Guinardó;33;el Baix Guinardó;152905;Guinardó;440 044;Divendres;Dv;Laboral;2013;1;Gener;11;21;No és causa del  vianant;Turismo;SERENA;NISSAN;Blanc;Desconegut;Desconegut;4585015,8;430432,7
2013S003086;2;Eixample;6;la Sagrada Família;144601;Diagonal;3 060 308;Dilluns;Dl;Laboral;2013;4;Abril;29;8;No és causa del  vianant;Motocicleta;CB 250 TWO FIFTY;HONDA;Negre;A;4;4583953,92;431708,05
2013S003087;7;Horta-Guinardó;40;Montbau;148409;Sant Cugat;400000;Dilluns;Dl;Laboral;2013;4;Abril;29;7;No és causa del  vianant;Turismo;ESCORT;FORD;Verd;B;48;4587311,92;427714,33
2013S003091;6;Gràcia;28;Vallcarca i els Penitents;701267;Dalt (Besòs);6,00E+00;Dilluns;Dl;Laboral;2013;4;Abril;29;9;No és causa del  vianant;Turismo;SPORTAGE;KIA;Blanc;B;8;4585473,76;428022,17
2013S003093;1;Ciutat Vella;2;el Barri Gòtic;701266;Litoral (Llobregat);1070000;Dilluns;Dl;Laboral;2013;4;Abril;29;11;No és causa del  vianant;Motocicleta;VESPA;PIAGGIO;Vermell;B;4;4581077,37;431410,4
2013S001078;7;Horta-Guinardó;37;el Carmel;85900;Conca de Tremp;640 064;Dimarts;Dm;Laboral;2013;2;Febrer;12;8;No és causa del  vianant;Motocicleta;SR 250 SP;YAMAHA;Negre;Desconegut;Desconegut;4586094,46;429668,74
2013S001079;5;Sarrià-Sant Gervasi;24;les Tres Torres;236007;Orient;30 003;Dimarts;Dm;Laboral;2013;2;Febrer;12;12;No és causa del  vianant;Turismo;156;ALFA ROMEO;Vermell;B;12;4583514,97;427187,87
2013S001081;7;Horta-Guinardó;43;Horta;102703;Doctor Letamendi;180 018;Dimarts;Dm;Laboral;2013;2;Febrer;12;13;No és causa del  vianant;Turismo;LANTRA;HYUNDAI;Verd;Desconegut;Desconegut;4587588,54;429878,35
2013S001514;7;Horta-Guinardó;37;el Carmel;97807;Dante Alighieri;820 082;Dimarts;Dm;Laboral;2013;2;Febrer;26;19;No és causa del  vianant;Turismo;FOCUS;FORD;Gris;B;14;4586774,03;429661,44
2013S001639;6;Gràcia;30;la Salut;344000;Dalt;0039X0049X;Diumenge;Dg;Laboral;2013;3;Març;3;15;No és causa del  vianant;Turismo;SANDERO;DACIA;Blanc;B;24;4584727,59;429350,65
2013S001639;6;Gràcia;30;la Salut;344000;Dalt;0039X0049X;Diumenge;Dg;Laboral;2013;3;Març;3;15;No és causa del  vianant;Motocicleta;PCX;HONDA;Blanc;B;29;4584727,59;429350,65
2013S001780;8;Nou Barris;51;Verdun;9901;Almansa;680 070;Divendres;Dv;Laboral;2013;3;Març;8;19;No és causa del  vianant;Turismo;GOLF;VOLKSWAGEN;Negre;Desconegut;Desconegut;4588598,5;431135,49
2013S000082;5;Sarrià-Sant Gervasi;23;Sarrià;44709;Bonanova;880 088;Dissabte;Ds;Laboral;2013;1;Gener;5;10;No és causa del  vianant;Motocicleta;FXD;HARLEY DAVIDSON;Desconegut;A;27;4583918,61;426893,77
2013S000084;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20750000;Dissabte;Ds;Laboral;2013;1;Gener;5;10;No és causa del  vianant;Turismo;CLIO;RENAULT;Blanc;B;3;4585249,15;433366,47
2013S000108;2;Eixample;6;la Sagrada Família;238400;Padilla;3 230 325;Diumenge;Dg;Laboral;2013;1;Gener;6;23;No és causa del  vianant;Turismo;I 30;HYUNDAI;Blanc;B;30;4584689,05;430950,39
2013S000112;7;Horta-Guinardó;43;Horta;701309;Botticelli;0001X0001X;Dilluns;Dl;Laboral;2013;1;Gener;7;9;No és causa del  vianant;Furgoneta;MASTER;RENAULT;Groc;B;9;4587413,06;429293,92
2013S000113;8;Nou Barris;56;Vallbona;330606;Tapioles;10 001;Dilluns;Dl;Laboral;2013;1;Gener;7;11;No és causa del  vianant;Camión > 3,5 Tm;Desconegut;IVECO FIAT;Blanc;C;13;4590878,1;431653,89
2013S006100;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;177101;Laietana;200 020;Dilluns;Dl;Laboral;2013;8;Agost;26;14;No és causa del  vianant;Taxi;PRIUS;TOYOTA;Altres;BTP;13;4581914,13;431446,42
2013S006101;10;Sant Martí;68;el Poblenou;115603;Espronceda;700 070;Dilluns;Dl;Laboral;2013;8;Agost;26;13;No és causa del  vianant;Turismo;LAGUNA;RENAULT;Blau;B;36;4584152,74;433736,65
2013S006230;10;Sant Martí;64;el Camp de l'Arpa del Clot;18505;Aragó;5 270 527;Dimarts;Dm;Laboral;2013;9;Setembre;3;18;No és causa del  vianant;Taxi;OCTAVIA;SKODA;Altres;BTP;0;4584387,45;431850,73
2013S006231;2;Eixample;8;l'Antiga Esquerra de l'Eixample;363809;Villarroel;1 530 153;Dimarts;Dm;Laboral;2013;9;Setembre;3;20;No és causa del  vianant;Turismo;SCENIC;RENAULT;Desconegut;B;12;4582313,38;429332,66
2013S006232;1;Ciutat Vella;1;el Raval;368802;Xuclà;100 010;Dimarts;Dm;Laboral;2013;9;Setembre;3;20;No és causa del  vianant;Bicicleta;Desconegut;ORBEA;Blau;Desconegut;Desconegut;4581857,12;430710,03
2013S006233;Desconegut;Desconegut;Desconegut;Desconegut;Desconegut;Desconegut;Desconegut;Dimarts;Dm;Laboral;2013;9;Setembre;3;20;No és causa del  vianant;Turismo;TOURAN;VOLKSWAGEN;Blau;B;29;Desconegut;Desconegut
2013S006235;4;Les Corts;19;les Corts;66508;Carles III;1 000 100;Dimecres;Dc;Laboral;2013;9;Setembre;4;8;No és causa del  vianant;Motocicleta;TRX 850;YAMAHA;Negre;A;32;4582338,55;427150,12
2013S006364;10;Sant Martí;72;Sant Martí de Provençals;322608;Selva de Mar;2 310 231;Diumenge;Dg;Laboral;2013;9;Setembre;8;14;No és causa del  vianant;Turismo;AROSA;SEAT;Blau;B;3;4585544,57;433095,95
2013S006366;6;Gràcia;28;Vallcarca i els Penitents;158107;Vallcarca;1 230 123;Diumenge;Dg;Laboral;2013;9;Setembre;8;16;No és causa del  vianant;Motocicleta;Sport City;APRILIA;Blau;B;7;4585100,81;428466,93
2013S006509;2;Eixample;6;la Sagrada Família;105304;Dos de Maig;2 530 253;Dissabte;Ds;Laboral;2013;9;Setembre;14;17;No és causa del  vianant;Motocicleta;SES 125;HONDA;Negre;B;17;4584562,6;431624,07
2013S006509;2;Eixample;6;la Sagrada Família;105304;Dos de Maig;2 530 253;Dissabte;Ds;Laboral;2013;9;Setembre;14;17;No és causa del  vianant;Motocicleta;Sport City;APRILIA;Negre;B;4;4584562,6;431624,07
2013S007056;2;Eixample;10;Sant Antoni;169409;Corts Catalanes;5 400 542;Dissabte;Ds;Laboral;2013;10;Octubre;5;13;No és causa del  vianant;Turismo;GOLF;VOLKSWAGEN;Blanc;B;5;4581782,8;429840,96
2013S007180;2;Eixample;8;l'Antiga Esquerra de l'Eixample;100800;Diputació;1 710 173;Dijous;Dj;Laboral;2013;10;Octubre;10;8;No és causa del  vianant;Motocicleta;X Max;YAMAHA;Negre;B;13;4582045,22;429838,68
2013S007182;2;Eixample;7;la Dreta de l'Eixample;289105;Rosselló;0294B0294B;Dijous;Dj;Laboral;2013;10;Octubre;10;9;No és causa del  vianant;Motocicleta;LX 125;PIAGGIO;Verd;A;24;4583690,2;430409,47
2013S007317;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;6 120 614;Dimarts;Dm;Laboral;2013;10;Octubre;15;10;No és causa del  vianant;Motocicleta;125;VESPA;Blanc;A;5;4582320,61;430385,21
2013S007320;3;Sants-Montjuïc;13;la Marina de Port;230601;Mare de Déu de Port;0235X0235X;Dimarts;Dm;Laboral;2013;10;Octubre;15;10;No és causa del  vianant;Motocicleta;SH 300;HONDA;Gris;A;49;4579099,98;428428,61
2013S007321;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;223606;Muntaner;2 760 280;Dimarts;Dm;Laboral;2013;10;Octubre;15;9;No és causa del  vianant;Turismo;ASTRA;OPEL;Negre;B;10;4583286,54;428789,52
2013S007324;10;Sant Martí;64;el Camp de l'Arpa del Clot;191204;Mallorca;5 180 518;Dimarts;Dm;Laboral;2013;10;Octubre;15;9;No és causa del  vianant;Turismo;FIESTA;FORD;Negre;B;3;4584558,04;431675,33
2013S006492;10;Sant Martí;68;el Poblenou;270901;Pujades;2 590 259;Divendres;Dv;Laboral;2013;9;Setembre;13;21;No és causa del  vianant;Motocicleta;TWEET 125;PEUGEOT;Blanc;B;6;4584209,75;433617,1
2013S006495;7;Horta-Guinardó;40;Montbau;148409;Sant Cugat;430000;Dissabte;Ds;Laboral;2013;9;Setembre;14;0;No és causa del  vianant;Turismo;ASTRA;OPEL;Blau;B;2;4587256,02;427486,63
2013S001623;7;Horta-Guinardó;37;el Carmel;220404;Montserrat de Casanovas;1 570 157;Dissabte;Ds;Laboral;2013;3;Març;2;12;No és causa del  vianant;Turismo;Desconegut;FORD;Desconegut;Desconegut;Desconegut;4586188,71;430083,85
2013S001624;2;Eixample;7;la Dreta de l'Eixample;289105;Rosselló;3 070 307;Dissabte;Ds;Laboral;2013;3;Març;2;17;No és causa del  vianant;Turismo;ONE;MINI;Vermell;B;14;4583617,27;430288,82
2013S001625;6;Gràcia;28;Vallcarca i els Penitents;701267;Dalt (Besòs);6,00E+00;Dissabte;Ds;Laboral;2013;3;Març;2;15;No és causa del  vianant;Turismo;A3;AUDI;Negre;B;11;4585473,76;428022,17
2013S001753;4;Les Corts;21;Pedralbes;336001;Til·lers;200 020;Divendres;Dv;Laboral;2013;3;Març;8;11;No és causa del  vianant;Ciclomotor;RUNNER 50;GILERA;Vermell;Llicència;6;4582693,81;426255,12
2013S001892;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;6 640 668;Dimecres;Dc;Laboral;2013;3;Març;13;9;No és causa del  vianant;Ciclomotor;LIBERTY 125;PIAGGIO;Negre;B;4;4582761,25;430835,03
2013S001894;2;Eixample;5;el Fort Pienc;144601;Diagonal;2 490 249;Dimecres;Dc;Laboral;2013;3;Març;13;11;No és causa del  vianant;Ciclomotor;PEOPLE 50;KYMCO;Blau;Llicència;5;4583856,62;431576,58
2013S002568;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;47208;Bosch;20 002;Dimecres;Dc;Laboral;2013;4;Abril;10;12;No és causa del  vianant;Autobús;O 530;MERCEDES-BENZ;Altres;D;22;4583400,18;429389,61
2013S002571;2;Eixample;8;l'Antiga Esquerra de l'Eixample;169409;Corts Catalanes;5 830 583;Dimecres;Dc;Laboral;2013;4;Abril;10;16;No és causa del  vianant;Taxi;PRIUS;TOYOTA;Desconegut;BTP;5;4582095,53;430081,36
2013S002573;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;6 580 658;Dimecres;Dc;Laboral;2013;4;Abril;10;17;No és causa del  vianant;Furgoneta;BOX;PEUGEOT;Gris;B;34;4582700,97;430773,28
2013S002693;1;Ciutat Vella;3;la Barceloneta;15405;Andrea Doria;160 016;Diumenge;Dg;Laboral;2013;4;Abril;14;23;No és causa del  vianant;Turismo;IBIZA;SEAT;Blanc;B;12;4581492,85;432418,28
2013S001258;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;76807;Sardenya;3 490 349;Dilluns;Dl;Laboral;2013;2;Febrer;18;17;No és causa del  vianant;Motocicleta;SH 125;HONDA;Daurat;B;18;4584286,04;430768,37
2013S001388;4;Les Corts;20;la Maternitat i Sant Ramon;66508;Carles III;690 069;Divendres;Dv;Laboral;2013;2;Febrer;22;15;No és causa del  vianant;Todo terreno;ANTARA;OPEL;Negre;B;11;4582001,08;427112,9
2013S002597;3;Sants-Montjuïc;16;la Bordeta;160903;Ildefons Cerdà;70 007;Dijous;Dj;Laboral;2013;4;Abril;11;14;No és causa del  vianant;Turismo;MEGANE;RENAULT;Blanc;B;29;4579885,35;427810,63
2013S002723;2;Eixample;8;l'Antiga Esquerra de l'Eixample;363809;Villarroel;730 073;Dimarts;Dm;Laboral;2013;4;Abril;16;11;No és causa del  vianant;Turismo;307;PEUGEOT;Vermell;B;37;4581934,09;429705,87
2013S002857;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;342900;Trafalgar;120 012;Dissabte;Ds;Laboral;2013;4;Abril;20;17;No és causa del  vianant;Turismo;OCTAVIA;SKODA;Negre;B;7;4582457,63;431136,47
2013S000259;4;Les Corts;20;la Maternitat i Sant Ramon;96407;Xile;520 052;Divendres;Dv;Laboral;2013;1;Gener;11;23;No és causa del  vianant;Turismo;POLO;VOLKSWAGEN;Blanc;B;6;4581600,67;426102,18
2013S000392;5;Sarrià-Sant Gervasi;24;les Tres Torres;357103;Vergós;330 033;Dijous;Dj;Laboral;2013;1;Gener;17;20;No és causa del  vianant;Motocicleta;SH 125;HONDA;Negre;A1;1;4583576,53;427331,83
2013S001081;7;Horta-Guinardó;43;Horta;102703;Doctor Letamendi;180 018;Dimarts;Dm;Laboral;2013;2;Febrer;12;13;No és causa del  vianant;Turismo;ALMERA;NISSAN;Verd;Desconegut;Desconegut;4587588,54;429878,35
2013S001216;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;335654;Vallvidrera al Tibidabo;450 045;Dissabte;Ds;Laboral;2013;2;Febrer;16;16;No és causa del  vianant;Turismo;206;PEUGEOT;Vermell;B;2;4586011,85;426554,86
2013S001217;4;Les Corts;20;la Maternitat i Sant Ramon;207202;Mejía Lequerica;360 036;Dissabte;Ds;Laboral;2013;2;Febrer;16;17;No és causa del  vianant;Camión > 3,5 Tm;Desconegut;RENAULT;Blanc;C;24;4581971,72;427053,61
2013S001220;8;Nou Barris;44;Vilapicina i la Torre Llobeta;254406;Petrarca;530 055;Diumenge;Dg;Laboral;2013;2;Febrer;17;3;No és causa del  vianant;Furgoneta;JUMPY;CITROEN;Blanc;B;24;4586871,17;430279,22
2013S000226;5;Sarrià-Sant Gervasi;23;Sarrià;28000;Augusta;3 840 384;Dijous;Dj;Laboral;2013;1;Gener;10;20;No és causa del  vianant;Turismo;ASTRA;OPEL;Negre;B;2;4584125;426466,09
2013S000229;4;Les Corts;21;Pedralbes;244300;Pius XII;0002X0002X;Dijous;Dj;Laboral;2013;1;Gener;10;22;No és causa del  vianant;Motocicleta;X Max;YAMAHA;Gris;B;5;4582389,21;426779,13
2013S000357;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;268105;Providència;1 260 126;Dimecres;Dc;Laboral;2013;1;Gener;16;18;No és causa del  vianant;Turismo;IBIZA;SEAT;Blanc;B;26;4584701,79;429984,28
2013S000360;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;128503;Folgueroles;240 026;Dimecres;Dc;Laboral;2013;1;Gener;16;19;No és causa del  vianant;Camión <= 3,5 Tm;ATLEON 110;NISSAN;Blanc;B;19;4584603,34;427901,68
2013S000361;10;Sant Martí;72;Sant Martí de Provençals;307207;Sant Martí;0002B0002B;Dimecres;Dc;Laboral;2013;1;Gener;16;19;No és causa del  vianant;Motocicleta;SH 125;HONDA;Blanc;A1;12;4585438,08;432696,81
2013S006631;2;Eixample;9;la Nova Esquerra de l'Eixample;289105;Rosselló;1 060 106;Dijous;Dj;Laboral;2013;9;Setembre;19;15;No és causa del  vianant;Bicicleta;Desconegut;Desconegut;Vermell;Desconegut;Desconegut;4582373,75;429057,26
2013S007208;2;Eixample;8;l'Antiga Esquerra de l'Eixample;349706;Comte d'Urgell;2 360 236;Divendres;Dv;Laboral;2013;10;Octubre;11;9;No és causa del  vianant;Taxi;LINEA;FIAT;Negre;BTP;8;4582575,1;428927,72
2013S005314;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes;2 480 248;Dissabte;Ds;Laboral;2013;7;Juliol;20;12;No és causa del  vianant;Turismo;IX35;HYUNDAI;Altres;B;46;4583680,39;429040,13
2013S005315;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó;460 046;Dissabte;Ds;Laboral;2013;7;Juliol;20;18;No és causa del  vianant;Turismo;MICRA;NISSAN;Blau;B;9;4581650,03;429091,08
2013S005316;9;Sant Andreu;63;Navas;209900;Meridiana;2 330 233;Dissabte;Ds;Laboral;2013;7;Juliol;20;19;No és causa del  vianant;Turismo;316;BMW;Verd;B;3;4585818,1;432122,01
2013S005317;10;Sant Martí;72;Sant Martí de Provençals;30409;Bac de Roda;0171B0171B;Dissabte;Ds;Laboral;2013;7;Juliol;20;19;No és causa del  vianant;Furgoneta;KUBISTAR;NISSAN;Blanc;Desconegut;Desconegut;4585103,3;432953,24
2013S006510;4;Les Corts;19;les Corts;144601;Diagonal;6 320 632;Dissabte;Ds;Laboral;2013;9;Setembre;14;17;No és causa del  vianant;Turismo;FIESTA;FORD;Vermell;B;4;4582755,79;427949,64
2013S006513;4;Les Corts;21;Pedralbes;21703;Ardena;0013V0013V;Dissabte;Ds;Laboral;2013;9;Setembre;14;19;No és causa del  vianant;Motocicleta;SH 300;HONDA;Negre;A;22;4582895,45;425577,05
2013S006516;10;Sant Martí;64;el Camp de l'Arpa del Clot;134801;Freser;0076U0076U;Dissabte;Ds;Laboral;2013;9;Setembre;14;19;No és causa del  vianant;Ciclomotor;SPEEDFIGHT LC;PEUGEOT;Vermell;B;2;4585001,84;431602,87
2013S006645;7;Horta-Guinardó;37;el Carmel;67103;Carmel;240 024;Divendres;Dv;Laboral;2013;9;Setembre;20;0;No és causa del  vianant;Motocicleta;SH 100;HONDA;Gris;B;21;4586615,72;429687,98
2013S006776;2;Eixample;8;l'Antiga Esquerra de l'Eixample;144601;Diagonal;4 770 479;Dimecres;Dc;Laboral;2013;9;Setembre;25;14;No és causa del  vianant;Motocicleta;X Max;YAMAHA;Blau;B;1;4582917,79;428672,24
2013S001395;8;Nou Barris;52;la Prosperitat;209900;Meridiana;5 630 565;Divendres;Dv;Laboral;2013;2;Febrer;22;19;No és causa del  vianant;Motocicleta;DT 125;YAMAHA;Desconegut;B;4;4588723,09;432134,99
2013S001396;8;Nou Barris;49;Canyelles;700013;Karl Marx;40 004;Divendres;Dv;Laboral;2013;2;Febrer;22;19;No és causa del  vianant;Furgoneta;JUMPY;CITROEN;Gris;B;41;4588255,79;430183,47
2013S001526;9;Sant Andreu;61;la Sagrera;209900;Meridiana;2 750 277;Dilluns;Dl;Laboral;2013;3;Març;4;10;No és causa del  vianant;Ciclomotor;VIVACITY;PEUGEOT;Negre;Llicència;24;4586159,67;432125,07
2013S002021;10;Sant Martí;72;Sant Martí de Provençals;208205;Menorca;0014I0014I;Dilluns;Dl;Laboral;2013;3;Març;18;13;No és causa del  vianant;Ciclomotor;SCOOPY 50;HONDA;Verd;A;3;4585589,59;432786,48
2013S002153;4;Les Corts;21;Pedralbes;144601;Diagonal;6 680 668;Divendres;Dv;Laboral;2013;3;Març;22;17;No és causa del  vianant;Turismo;CAPTIVA;CHEVROLET;Negre;B;9;4582458,24;427052,13
2013S002158;10;Sant Martí;67;la Vila Olímpica del Poblenou;701266;Litoral (Llobregat);850000;Divendres;Dv;Laboral;2013;3;Març;22;13;No és causa del  vianant;Turismo;Desconegut;Desconegut;Desconegut;Desconegut;Desconegut;4582486,79;433042,41
2013S002158;10;Sant Martí;67;la Vila Olímpica del Poblenou;701266;Litoral (Llobregat);850000;Divendres;Dv;Laboral;2013;3;Març;22;13;No és causa del  vianant;Turismo;MEGANE;RENAULT;Negre;B;10;4582486,79;433042,41
2013S002289;2;Eixample;7;la Dreta de l'Eixample;100800;Diputació;2 840 284;Dijous;Dj;Laboral;2013;3;Març;28;15;No és causa del  vianant;Turismo;LEON;SEAT;Gris;B;30;4582832,64;430673,11
2013S002289;2;Eixample;7;la Dreta de l'Eixample;100800;Diputació;2 840 284;Dijous;Dj;Laboral;2013;3;Març;28;15;No és causa del  vianant;Motocicleta;SH 125;HONDA;Negre;B;25;4582832,64;430673,11
2013S002695;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20750000;Dilluns;Dl;Laboral;2013;4;Abril;15;5;No és causa del  vianant;Turismo;206;PEUGEOT;Gris;B;30;4585249,15;433366,47
2013S002696;1;Ciutat Vella;1;el Raval;140203;Drassanes;170 017;Dilluns;Dl;Laboral;2013;4;Abril;15;6;No és causa del  vianant;Taxi;ALHAMBRA;SEAT;Altres;BTP;7;4581089,51;430971,4
2013S001489;4;Les Corts;20;la Maternitat i Sant Ramon;84102;Collblanc;880 088;Dimarts;Dm;Laboral;2013;2;Febrer;26;12;No és causa del  vianant;Turismo;CLIO;RENAULT;Blanc;B;39;4581070,11;426149,41
2013S001912;4;Les Corts;19;les Corts;162002;Josep Tarradellas;1 030 105;Dijous;Dj;Laboral;2013;3;Març;14;9;No és causa del  vianant;Motocicleta;MAJESTY;YAMAHA;Gris;Desconegut;Desconegut;4582367,95;428415,12
2013S001916;2;Eixample;7;la Dreta de l'Eixample;191204;Mallorca;3 620 362;Dijous;Dj;Laboral;2013;3;Març;14;13;No és causa del  vianant;Turismo;ASTRA;OPEL;Negre;B;5;4583779,16;430876,49
2013S001918;2;Eixample;7;la Dreta de l'Eixample;305100;Sant Joan;250 025;Dijous;Dj;Laboral;2013;3;Març;14;12;No és causa del  vianant;Ciclomotor;ZIP AIRE;PIAGGIO;Blanc;B;4;4582925,44;431331,8
2013S002042;6;Gràcia;30;la Salut;344000;Dalt;10 001;Dilluns;Dl;Laboral;2013;3;Març;18;18;No és causa del  vianant;Motocicleta;SYMPHONY;SYM;Blanc;B;8;4584611,01;429114,54
2013S002044;2;Eixample;7;la Dreta de l'Eixample;247659;Pau Claris;1 870 187;Dimarts;Dm;Laboral;2013;3;Març;19;8;No és causa del  vianant;Turismo;FUSION;FORD;Gris;B;17;4583346,4;430007,38
2013S002045;10;Sant Martí;64;el Camp de l'Arpa del Clot;209900;Meridiana;0119B0119B;Dimarts;Dm;Laboral;2013;3;Març;19;10;No és causa del  vianant;Motocicleta;SH 125;HONDA;Blanc;B;4;4584655,85;432106,39
2013S002858;1;Ciutat Vella;1;el Raval;250904;Pelai;320 032;Dissabte;Ds;Laboral;2013;4;Abril;20;16;No és causa del  vianant;Ciclomotor;POWER;PIAGGIO;Negre;AM;8;4582103,58;430452,85
2013S002859;2;Eixample;8;l'Antiga Esquerra de l'Eixample;144601;Diagonal;4 330 433;Dissabte;Ds;Laboral;2013;4;Abril;20;18;No és causa del  vianant;Turismo;SIROCCO;VOLKSWAGEN;Blanc;B;5;4583069,83;429142,17
2013S002862;3;Sants-Montjuïc;13;la Marina de Port;700796;Jocs del 92;70 007;Dissabte;Ds;Laboral;2013;4;Abril;20;20;No és causa del  vianant;Turismo;Cooper;BMW;Vermell;B;13;4579589,07;428714,56
2013S003002;6;Gràcia;30;la Salut;344000;Dalt;740 076;Dijous;Dj;Laboral;2013;4;Abril;25;16;No és causa del  vianant;Motocicleta;Dylan 125;HONDA;Negre;A1;6;4584846,35;429584,97
2013S003005;9;Sant Andreu;59;el Bon Pastor;701321;Sao Paulo;10 001;Dijous;Dj;Laboral;2013;4;Abril;25;17;No és causa del  vianant;Motocicleta;Vision;HONDA;Negre;B;5;4587993,21;432937,77
2013S000999;2;Eixample;6;la Sagrada Família;350308;València;4 590 461;Dissabte;Ds;Laboral;2013;2;Febrer;9;3;No és causa del  vianant;Motocicleta;VS 125;SYM;Negre;B;23;4584073,25;431336,23
2013S000658;4;Les Corts;19;les Corts;107004;Equador;470 049;Diumenge;Dg;Laboral;2013;1;Gener;27;21;No és causa del  vianant;Turismo;Altea;SEAT;Negre;Desconegut;Desconegut;4582189,46;428158,84
2013S000660;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes;4 690 469;Diumenge;Dg;Laboral;2013;1;Gener;27;20;No és causa del  vianant;Autobús;Desconegut;IVECO FIAT;Vermell;D;Desconegut;4581480,03;429451,99
2013S005307;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;2505;Adrià;60 007;Dissabte;Ds;Laboral;2013;7;Juliol;20;9;No és causa del  vianant;Turismo;Q7;AUDI;Negre;Desconegut;Desconegut;4583874,99;428126,86
2013S005309;1;Ciutat Vella;3;la Barceloneta;197903;Marítim de la Barceloneta;10 003;Divendres;Dv;Laboral;2013;7;Juliol;19;19;No és causa del  vianant;Bicicleta;Desconegut;Desconegut;Desconegut;Desconegut;Desconegut;4581357,65;432525,16
2013S005312;4;Les Corts;19;les Corts;231502;Numància;840 084;Dissabte;Ds;Laboral;2013;7;Juliol;20;15;No és causa del  vianant;Turismo;MINI MAN;BMW;Blanc;B;20;4582085,72;427950,71
2013S005430;7;Horta-Guinardó;39;Sant Genís dels Agudells;148409;Sant Cugat;720 072;Dijous;Dj;Laboral;2013;7;Juliol;25;18;No és causa del  vianant;Turismo;320;BMW;Gris;B;44;4586127,83;428103,45
